368970947
2339911
86901025
384395137
456952953
5442312
16254100
29963944
298585149
588425940
61758515
96559370
179050755
422425180
425230682
13753352
175401326
285744122
315180564
20308685
9810192
321849520
20782032
47906555
277709496
14629584
148950389
15858135
295305429
293432943
107859028
292344391
2883841
225529685
220992712
197038989
31396101
17483878
150586360
40223951
133686128
144815900
45337958
122703420
20976897
61932241
6820382
25482170
87201342
108394507
14515117
106687005
77329833
105836814
19758791
49009899
20405502
19854872
17806380
3260971
19795364
19808459
